 12101020 7 2269 1.6673 3.72471e-05 PXB
 12101020 8 258 1.53709 0.000264238 PXB
 12101020 9 412 1.64008 0.000213382 PXB
 12101020 10 621 1.54897 0.000106504 PXB
 12101020 11 919 1.54769 7.38382e-05 PXB
 12101020 12 1341 1.66567 5.80176e-05 PXB
 12101020 13 1866 1.58842 3.80617e-05 PXB
 12101020 14 2272 1.62051 3.42482e-05 PXB
 12101020 15 2172 1.51662 3.01385e-05 PXB
 12102004 0 1255 1.67621 6.20309e-05 PXB
 12102004 1 1034 1.65679 6.84228e-05 PXB
 12102004 2 684 1.96198 0.000155331 PXB
 12102004 3 539 1.98713 0.000185749 PXB
 12102004 4 297 2.02034 0.000435448 PXB
 12102004 5 237 1.66843 0.000370642 PXB
 12102004 6 160 1.85777 0.000681052 PXB
 12102004 7 92 1.7772 0.00113112 PXB
 12102004 8 1092 1.79151 8.63826e-05 PXB
 12102004 9 867 1.74098 9.90088e-05 PXB
 12102004 10 609 1.93334 0.000180842 PXB
 12102004 11 433 2.05815 0.00029867 PXB
 12102004 12 268 1.50406 0.000298912 PXB
 12102004 13 174 1.83455 0.000634442 PXB
 12102004 14 122 1.75607 0.000777829 PXB
 12102004 15 90 1.7924 0.00112646 PXB
 12102008 0 2000 1.83726 5.29229e-05 PXB
 12102008 1 2000 1.63619 4.07685e-05 PXB
 12102008 2 2723 1.76545 3.5488e-05 PXB
 12102008 3 2346 1.62499 3.22903e-05 PXB
 12102008 4 2482 1.80261 3.73204e-05 PXB
 12102008 5 2041 1.89152 4.80518e-05 PXB
 12102008 6 2129 1.72782 4.0123e-05 PXB
 12102008 7 1762 1.73855 4.76039e-05 PXB
 12102008 8 2882 1.57069 2.71682e-05 PXB
 12102008 9 2554 1.66369 3.38329e-05 PXB
 12102008 10 2340 1.69607 3.7644e-05 PXB
 12102008 11 2631 1.9925 4.77442e-05 PXB
 12102008 12 2197 1.66408 3.69953e-05 PXB
 12102008 13 2305 1.78084 4.22015e-05 PXB
 12102008 14 2205 1.81786 4.64631e-05 PXB
 12102008 15 1589 1.76875 5.86457e-05 PXB
 1210200c 0 2000 1.59533 5.54086e-05 PXB
 1210200c 1 2000 1.7894 6.68816e-05 PXB
 1210200c 2 2000 1.66172 5.57452e-05 PXB
 1210200c 3 2000 1.79472 6.12997e-05 PXB
 1210200c 4 2000 1.76866 5.58794e-05 PXB
 1210200c 5 2000 1.78038 5.43827e-05 PXB
 1210200c 6 2000 1.85043 5.75704e-05 PXB
 1210200c 7 2000 1.84829 5.52886e-05 PXB
 1210200c 8 2000 1.61192 5.81285e-05 PXB
 1210200c 9 2000 1.72501 6.23238e-05 PXB
 1210200c 10 2000 1.61442 5.47685e-05 PXB
 1210200c 11 2000 1.49114 4.02218e-05 PXB
 1210200c 12 2000 1.78785 5.98661e-05 PXB
 1210200c 13 2000 1.77021 5.5703e-05 PXB
 1210200c 14 2000 1.97024 7.52332e-05 PXB
 1210200c 15 2000 1.76046 5.16206e-05 PXB
 12102010 0 2000 1.76499 8.66504e-05 PXB
 12102010 1 2000 1.7799 9.0809e-05 PXB
 12102010 2 2000 1.69705 8.39388e-05 PXB
 12102010 3 2000 1.66377 7.46953e-05 PXB
 12102010 4 2000 1.82064 8.52982e-05 PXB
 12102010 5 2000 2.1491 0.000120901 PXB
 12102010 6 2000 1.92438 8.76981e-05 PXB
 12102010 7 2000 1.94879 8.82711e-05 PXB
 12102010 8 2000 1.79979 8.75243e-05 PXB
 12102010 9 2000 1.77446 8.98482e-05 PXB
 12102010 10 2000 1.4965 6.31129e-05 PXB
 12102010 11 2000 1.7048 7.88648e-05 PXB
 12102010 12 2000 1.84162 8.8112e-05 PXB
 12102010 13 2000 1.66763 7.0605e-05 PXB
 12102010 14 2000 1.64826 6.4089e-05 PXB
 12102010 15 2000 1.92481 8.96465e-05 PXB
 12102014 0 2000 1.7011 6.94937e-05 PXB
 12102014 1 2000 1.68535 7.43281e-05 PXB
 12102014 2 2000 1.56119 6.50907e-05 PXB
 12102014 3 2000 1.7186 8.00701e-05 PXB
 12102014 4 2000 1.60097 7.05463e-05 PXB
 12102014 5 2000 1.69674 8.37449e-05 PXB
 12102014 6 2000 1.81157 9.48148e-05 PXB
 12102014 7 2000 1.80932 9.60555e-05 PXB
 12102014 8 2000 1.6953 7.02222e-05 PXB
 12102014 9 2000 1.50739 5.668e-05 PXB
 12102014 10 2000 1.80213 8.63082e-05 PXB
 12102014 11 2000 1.66277 7.19099e-05 PXB
 12102014 12 2000 1.79796 8.98653e-05 PXB
 12102014 13 2000 1.81873 8.89715e-05 PXB
 12102014 14 2000 1.69288 8.00013e-05 PXB
 12102014 15 2000 1.89452 0.000105934 PXB
 12102018 0 2000 2.04431 7.19614e-05 PXB
 12102018 1 2000 1.79536 5.67009e-05 PXB
 12102018 2 2000 1.72665 5.43859e-05 PXB
 12102018 3 2000 1.67749 5.5633e-05 PXB
 12102018 4 2000 1.8476 6.83388e-05 PXB
 12102018 5 2000 1.75621 6.68242e-05 PXB
 12102018 6 2000 1.86877 7.60793e-05 PXB
 12102018 7 2000 1.66296 6.17025e-05 PXB
 12102018 8 2000 1.82596 5.9191e-05 PXB
 12102018 9 2000 1.57923 4.38764e-05 PXB
 12102018 10 2000 1.43456 3.76859e-05 PXB
 12102018 11 2000 1.73747 5.81239e-05 PXB
 12102018 12 2000 1.89111 7.65655e-05 PXB
 12102018 13 2000 1.8614 7.52166e-05 PXB
 12102018 14 2000 1.8227 7.63374e-05 PXB
 12102018 15 2000 1.8019 7.68723e-05 PXB
 1210201c 0 2412 1.63121 3.08773e-05 PXB
 1210201c 1 2225 1.51994 2.94302e-05 PXB
 1210201c 2 2527 1.65279 3.11599e-05 PXB
 1210201c 3 2419 1.83647 4.12363e-05 PXB
 1210201c 4 2662 1.8605 4.04234e-05 PXB
 1210201c 5 2959 1.63258 2.73016e-05 PXB
 1210201c 6 2000 1.94288 5.96981e-05 PXB
 1210201c 7 2000 1.96425 6.36954e-05 PXB
 1210201c 8 2032 1.55555 3.45796e-05 PXB
 1210201c 9 2037 1.51169 3.21823e-05 PXB
 1210201c 10 2339 1.85187 4.46248e-05 PXB
 1210201c 11 2109 2.00057 6.17888e-05 PXB
 1210201c 12 2441 1.63033 3.29153e-05 PXB
 1210201c 13 2829 1.97304 4.44956e-05 PXB
 1210201c 14 2000 1.77246 4.89523e-05 PXB
 1210201c 15 2000 1.97731 6.61234e-05 PXB
 12102020 0 133 1.62367 0.000547806 PXB
 12102020 1 242 1.57401 0.000290465 PXB
 12102020 2 307 1.81536 0.000306041 PXB
 12102020 3 527 1.71723 0.000171052 PXB
 12102020 4 750 1.73278 0.000112521 PXB
 12102020 5 1006 1.84854 9.74722e-05 PXB
 12102020 6 1436 1.96589 7.74874e-05 PXB
 12102020 7 1741 1.85594 5.63162e-05 PXB
 12102020 8 117 1.73186 0.000808908 PXB
 12102020 9 217 1.98051 0.000585984 PXB
 12102020 10 295 1.59492 0.000242973 PXB
 12102020 11 423 1.97102 0.000300279 PXB
 12102020 12 681 1.67214 0.000121999 PXB
 12102020 13 967 1.77702 0.000106488 PXB
 12102020 14 1376 1.73056 6.38193e-05 PXB
 12102020 15 1658 1.99657 7.4844e-05 PXB
 12103004 0 2130 1.49555 3.09205e-05 PXB
 12103004 1 1932 1.54492 3.42472e-05 PXB
 12103004 2 1544 1.61855 4.70593e-05 PXB
 12103004 3 1294 1.79065 7.18853e-05 PXB
 12103004 4 1018 1.57094 6.86624e-05 PXB
 12103004 5 834 1.66413 9.99978e-05 PXB
 12103004 6 644 1.7853 0.000151465 PXB
 12103004 7 389 1.5974 0.000179931 PXB
 12103004 8 2114 1.51838 3.21521e-05 PXB
 12103004 9 2019 1.68387 3.89626e-05 PXB
 12103004 10 1740 1.78362 5.05346e-05 PXB
 12103004 11 1333 1.61125 5.29622e-05 PXB
 12103004 12 1039 1.55382 6.22358e-05 PXB
 12103004 13 743 1.64943 0.000100746 PXB
 12103004 14 620 1.61107 0.000118561 PXB
 12103004 15 346 1.60935 0.00020755 PXB
 12103008 0 2913 1.50436 2.72491e-05 PXB
 12103008 1 2761 1.4202 2.54747e-05 PXB
 12103008 2 2489 1.37855 2.39144e-05 PXB
 12103008 3 2177 1.38213 2.90742e-05 PXB
 12103008 4 2645 1.47469 2.51716e-05 PXB
 12103008 5 2404 1.619 3.34963e-05 PXB
 12103008 6 2025 1.5945 3.63058e-05 PXB
 12103008 7 2107 1.61323 3.71283e-05 PXB
 12103008 8 2958 1.45301 2.38277e-05 PXB
 12103008 9 2953 1.55291 2.6406e-05 PXB
 12103008 10 2843 1.62345 2.97234e-05 PXB
 12103008 11 2556 1.40412 2.25882e-05 PXB
 12103008 12 2264 1.48976 2.8469e-05 PXB
 12103008 13 2029 1.41527 2.8243e-05 PXB
 12103008 14 2453 1.49807 2.6457e-05 PXB
 12103008 15 2299 1.45949 2.64112e-05 PXB
 1210300c 0 2000 1.51624 5.51425e-05 PXB
 1210300c 1 2000 1.27883 3.55756e-05 PXB
 1210300c 2 2000 1.50852 4.95341e-05 PXB
 1210300c 3 2000 1.67566 5.63115e-05 PXB
 1210300c 4 2000 1.45485 4.24253e-05 PXB
 1210300c 5 2000 1.6294 5.09025e-05 PXB
 1210300c 6 2000 1.62851 4.68364e-05 PXB
 1210300c 7 2980 1.87362 4.33882e-05 PXB
 1210300c 8 2000 1.56065 5.86197e-05 PXB
 1210300c 9 2000 1.6503 6.02757e-05 PXB
 1210300c 10 2000 1.60121 5.39317e-05 PXB
 1210300c 11 2000 1.75533 6.01704e-05 PXB
 1210300c 12 2000 1.68219 5.30554e-05 PXB
 1210300c 13 2000 1.84368 6.10415e-05 PXB
 1210300c 14 2000 1.79339 5.5419e-05 PXB
 1210300c 15 2000 1.773 5.37325e-05 PXB
 12103010 0 2000 1.88704 0.000109221 PXB
 12103010 1 2000 1.63932 7.60718e-05 PXB
 12103010 2 2000 1.55114 7.42356e-05 PXB
 12103010 3 2000 1.60566 6.72604e-05 PXB
 12103010 4 2000 1.69082 8.39366e-05 PXB
 12103010 5 2000 1.71336 7.92288e-05 PXB
 12103010 6 2000 1.63796 6.87394e-05 PXB
 12103010 7 2000 1.77615 7.87975e-05 PXB
 12103010 8 2000 1.44036 6.07647e-05 PXB
 12103010 9 2000 1.57364 7.32432e-05 PXB
 12103010 10 2000 1.43977 6.01242e-05 PXB
 12103010 11 2000 1.60472 7.33324e-05 PXB
 12103010 12 2000 1.50778 6.33849e-05 PXB
 12103010 13 2000 1.55728 6.50478e-05 PXB
 12103010 14 2000 1.43044 5.18968e-05 PXB
 12103010 15 2000 1.61101 6.3724e-05 PXB
 12103014 0 2000 1.83312 8.70113e-05 PXB
 12103014 1 2000 1.66125 7.26098e-05 PXB
 12103014 2 2000 1.6475 7.27016e-05 PXB
 12103014 3 2000 1.37368 5.08425e-05 PXB
 12103014 4 2000 1.61619 7.35494e-05 PXB
 12103014 5 2000 1.81997 0.00010255 PXB
 12103014 6 2000 1.58095 7.2529e-05 PXB
 12103014 7 2000 1.57868 6.97248e-05 PXB
 12103014 8 2000 1.63976 6.71793e-05 PXB
 12103014 9 2000 1.55025 6.47695e-05 PXB
 12103014 10 2000 1.46259 6.04176e-05 PXB
 12103014 11 2000 1.63504 7.51607e-05 PXB
 12103014 12 2000 1.75838 8.87759e-05 PXB
 12103014 13 2000 1.69592 8.27329e-05 PXB
 12103014 14 2000 1.58929 7.29301e-05 PXB
 12103014 15 2000 1.67867 8.39378e-05 PXB
 12103018 0 34 1.71608 0.00299876 PXB
 12103018 1 24 1.92139 0.00577431 PXB
 12103018 2 25 1.73105 0.00468412 PXB
 12103018 3 41 1.54316 0.00239616 PXB
 12103018 4 2000 1.59574 5.51896e-05 PXB
 12103018 5 2000 1.63188 6.26876e-05 PXB
 12103018 6 2000 1.4625 4.81406e-05 PXB
 12103018 7 2000 1.56944 6.15518e-05 PXB
 12103018 8 2000 1.63387 4.86983e-05 PXB
 12103018 9 2000 1.68327 5.15214e-05 PXB
 12103018 10 2000 1.56816 4.68076e-05 PXB
 12103018 11 2000 1.62141 5.21027e-05 PXB
 12103018 12 2000 1.70112 6.19027e-05 PXB
 12103018 13 2000 1.70513 6.72797e-05 PXB
 12103018 14 2000 1.61062 5.97308e-05 PXB
 12103018 15 2000 1.54717 6.02152e-05 PXB
 1210301c 0 2120 1.61175 3.6371e-05 PXB
 1210301c 1 2609 1.54854 2.8186e-05 PXB
 1210301c 2 2196 1.84268 4.92222e-05 PXB
 1210301c 3 2379 1.58818 3.39795e-05 PXB
 1210301c 4 2626 1.58163 3.05662e-05 PXB
 1210301c 5 2900 1.73362 3.49515e-05 PXB
 1210301c 6 2000 1.92374 6.77881e-05 PXB
 1210301c 7 2000 1.92744 6.82199e-05 PXB
 1210301c 8 2416 1.51042 2.6814e-05 PXB
 1210301c 9 2204 1.60233 3.32112e-05 PXB
 1210301c 10 2467 1.62128 3.09864e-05 PXB
 1210301c 11 2737 1.78361 3.52017e-05 PXB
 1210301c 12 2000 1.839 5.26994e-05 PXB
 1210301c 13 2000 1.84244 5.63203e-05 PXB
 1210301c 14 2000 1.85883 5.70684e-05 PXB
 1210301c 15 2000 1.82814 5.79925e-05 PXB
 12103020 0 427 1.51317 0.000154187 PXB
 12103020 1 728 1.49734 9.53475e-05 PXB
 12103020 2 1069 1.53405 6.32827e-05 PXB
 12103020 3 1382 1.41586 4.07368e-05 PXB
 12103020 4 1577 1.58894 4.6453e-05 PXB
 12103020 5 1905 1.39827 2.94223e-05 PXB
 12103020 6 2372 1.60186 3.29069e-05 PXB
 12103020 7 2229 1.60482 3.66275e-05 PXB
 12103020 8 499 1.57124 0.000137117 PXB
 12103020 9 876 1.5443 7.57012e-05 PXB
 12103020 10 1233 1.39422 4.18472e-05 PXB
 12103020 11 1655 1.54325 4.01768e-05 PXB
 12103020 12 2063 1.49775 2.96603e-05 PXB
 12103020 13 2051 1.61669 3.44851e-05 PXB
 12103020 14 2471 1.5476 2.71775e-05 PXB
 12103020 15 2090 1.59954 3.35735e-05 PXB
 12104004 0 1220 1.86663 8.07706e-05 PXB
 12104004 1 993 1.63095 7.34608e-05 PXB
 12104004 2 660 1.96401 0.000167103 PXB
 12104004 3 451 1.81129 0.000223931 PXB
 12104004 4 288 1.90884 0.000372577 PXB
 12104004 5 217 1.80065 0.000426491 PXB
 12104004 6 158 1.69045 0.000516182 PXB
 12104004 7 61 1.76269 0.00149748 PXB
 12104004 8 1138 1.9447 9.89452e-05 PXB
 12104004 9 819 1.94266 0.000143173 PXB
 12104004 10 550 1.71924 0.000160307 PXB
 12104004 11 387 2.0579 0.00035292 PXB
 12104004 12 248 1.86653 0.000398429 PXB
 12104004 13 181 1.77086 0.00058251 PXB
 12104004 14 131 1.69943 0.000776535 PXB
 12104004 15 80 1.6718 0.00104994 PXB
 12104008 0 2000 1.82841 5.27837e-05 PXB
 12104008 1 2998 1.8293 3.42902e-05 PXB
 12104008 2 2553 1.78194 3.7519e-05 PXB
 12104008 3 2262 1.67405 3.58037e-05 PXB
 12104008 4 2599 1.61344 2.82529e-05 PXB
 12104008 5 2147 1.89703 4.84621e-05 PXB
 12104008 6 2079 1.87687 4.83018e-05 PXB
 12104008 7 1783 1.79597 5.11643e-05 PXB
 12104008 8 2948 1.65255 3.08069e-05 PXB
 12104008 9 2809 1.66617 3.24792e-05 PXB
 12104008 10 2386 1.51071 2.9924e-05 PXB
 12104008 11 2083 1.92407 6.06808e-05 PXB
 12104008 12 2280 2.09659 6.36872e-05 PXB
 12104008 13 2412 1.97778 5.13823e-05 PXB
 12104008 14 2252 1.77552 4.26467e-05 PXB
 12104008 15 1622 1.76799 5.84217e-05 PXB
 1210400c 0 2000 1.5734 5.49181e-05 PXB
 1210400c 1 2000 1.45827 4.47217e-05 PXB
 1210400c 2 2000 1.64428 5.43171e-05 PXB
 1210400c 3 2000 1.44378 3.91934e-05 PXB
 1210400c 4 2000 1.53331 4.23445e-05 PXB
 1210400c 5 2000 1.40268 3.40604e-05 PXB
 1210400c 6 2000 1.55065 4.15363e-05 PXB
 1210400c 7 2000 1.40652 3.35137e-05 PXB
 1210400c 8 2000 1.75291 6.90692e-05 PXB
 1210400c 9 2000 1.47193 4.66959e-05 PXB
 1210400c 10 2000 1.5027 4.72882e-05 PXB
 1210400c 11 2000 1.56167 4.82515e-05 PXB
 1210400c 12 2000 1.45287 3.99161e-05 PXB
 1210400c 13 2000 1.64743 5.13498e-05 PXB
 1210400c 14 2000 1.54761 4.29671e-05 PXB
 1210400c 15 2000 1.47904 3.77863e-05 PXB
 12104010 0 2000 1.60136 7.54298e-05 PXB
 12104010 1 2000 1.79692 9.08181e-05 PXB
 12104010 2 2000 1.68018 7.73799e-05 PXB
 12104010 3 2000 1.8889 9.77955e-05 PXB
 12104010 4 2000 1.53385 6.12469e-05 PXB
 12104010 5 2000 1.59129 6.31702e-05 PXB
 12104010 6 2000 1.63692 6.52752e-05 PXB
 12104010 7 2000 1.63359 6.13444e-05 PXB
 12104010 8 2000 1.66607 7.91803e-05 PXB
 12104010 9 2000 1.85025 9.61867e-05 PXB
 12104010 10 2000 1.68106 7.33703e-05 PXB
 12104010 11 2000 1.60758 6.84274e-05 PXB
 12104010 12 2000 1.61079 6.5785e-05 PXB
 12104010 13 2000 1.71065 7.28612e-05 PXB
 12104010 14 2000 1.67021 6.74474e-05 PXB
 12104010 15 2000 1.75329 7.33238e-05 PXB
 12104014 0 2000 1.59982 6.14166e-05 PXB
 12104014 1 2000 1.8066 7.88527e-05 PXB
 12104014 2 2000 1.78761 8.44526e-05 PXB
 12104014 3 2000 1.66223 7.6593e-05 PXB
 12104014 4 2000 1.4248 5.67566e-05 PXB
 12104014 5 2000 1.60771 7.42033e-05 PXB
 12104014 6 2000 1.6826 8.05428e-05 PXB
 12104014 7 2000 1.71935 8.50291e-05 PXB
 12104014 8 2000 1.75602 7.37273e-05 PXB
 12104014 9 2000 1.8696 9.30462e-05 PXB
 12104014 10 2000 1.71767 7.40594e-05 PXB
 12104014 11 2000 1.84859 9.3221e-05 PXB
 12104014 12 2000 1.59779 7.03687e-05 PXB
 12104014 13 2000 1.6515 7.51169e-05 PXB
 12104014 14 2000 1.75752 8.59605e-05 PXB
 12104014 15 2000 1.74076 8.21013e-05 PXB
 12104018 0 2000 1.79012 5.40914e-05 PXB
 12104018 1 2000 1.77103 5.42927e-05 PXB
 12104018 2 2000 1.5143 4.33448e-05 PXB
 12104018 3 2000 1.69847 5.49651e-05 PXB
 12104018 4 2000 1.81198 6.49938e-05 PXB
 12104018 5 2000 1.96193 7.99868e-05 PXB
 12104018 6 2000 1.97759 8.53449e-05 PXB
 12104018 7 2000 1.83361 7.45152e-05 PXB
 12104018 8 2000 1.85238 6.02471e-05 PXB
 12104018 9 2000 1.70577 5.40031e-05 PXB
 12104018 10 2000 1.66243 5.36745e-05 PXB
 12104018 11 2000 1.73178 5.92969e-05 PXB
 12104018 12 2000 1.91373 7.68015e-05 PXB
 12104018 13 2000 1.99619 8.78297e-05 PXB
 12104018 14 2000 1.69391 6.31311e-05 PXB
 12104018 15 2000 1.76401 7.19077e-05 PXB
 1210401c 0 2077 1.68181 3.81e-05 PXB
 1210401c 1 2373 1.65677 3.30795e-05 PXB
 1210401c 2 2192 1.72543 4.11801e-05 PXB
 1210401c 3 2569 1.56387 2.83058e-05 PXB
 1210401c 4 2941 1.68289 2.86005e-05 PXB
 1210401c 5 2000 1.96465 6.47468e-05 PXB
 1210401c 6 2000 1.47885 3.25379e-05 PXB
 1210401c 7 2000 1.6763 4.47442e-05 PXB
 1210401c 8 2148 1.74657 4.40678e-05 PXB
 1210401c 9 2483 1.57585 2.88737e-05 PXB
 1210401c 10 2313 1.75657 4.00294e-05 PXB
 1210401c 11 2089 1.70456 4.32336e-05 PXB
 1210401c 12 2497 1.76179 3.83098e-05 PXB
 1210401c 13 2906 1.59063 2.75414e-05 PXB
 1210401c 14 2000 1.80114 5.89405e-05 PXB
 1210401c 15 2000 1.61676 4.58307e-05 PXB
 12104020 0 138 1.62703 0.000627938 PXB
 12104020 1 216 1.70358 0.00038372 PXB
 12104020 2 354 1.65768 0.000218042 PXB
 12104020 3 502 1.76264 0.000182308 PXB
 12104020 4 639 1.90227 0.000162117 PXB
 12104020 5 1029 1.87037 9.14797e-05 PXB
 12104020 6 1467 1.87088 6.79459e-05 PXB
 12104020 7 1661 2.02615 6.90593e-05 PXB
 12104020 8 111 1.50348 0.000584078 PXB
 12104020 9 220 1.72118 0.000416042 PXB
 12104020 10 291 1.60301 0.000270384 PXB
 12104020 11 399 1.74345 0.000227704 PXB
 12104020 12 522 1.72063 0.00018026 PXB
 12104020 13 778 1.78616 0.000125224 PXB
 12104020 14 1205 1.69695 7.12611e-05 PXB
 12104020 15 1478 1.64241 5.35104e-05 PXB
 12105004 0 1836 1.6966 4.89409e-05 PXB
 12105004 1 1499 1.7948 6.64048e-05 PXB
 12105004 2 1247 1.63176 6.34748e-05 PXB
 12105004 3 869 1.84813 0.000121538 PXB
 12105004 4 597 1.66436 0.000141845 PXB
 12105004 5 410 1.82596 0.000245416 PXB
 12105004 6 305 1.78939 0.000331724 PXB
 12105004 7 162 1.67358 0.000522975 PXB
 12105004 8 1836 1.70896 4.39838e-05 PXB
 12105004 9 1623 1.81385 5.52563e-05 PXB
 12105004 10 1238 1.7939 7.07209e-05 PXB
